Device,id,title,submission_time,rating,review_text
Motorola Moto Z Droid,128704939,it a well made phone,2016-09-24T04:00:44.000+00:00,4,i had this phone for about a week and have dropped it a few time and never cracked the screen
Motorola Moto Z Droid,128685025,Great features,2016-09-23T19:57:32.000+00:00,5,Love this phone it's great
Motorola Moto Z Droid,128671708,Great features,2016-09-23T18:57:52.000+00:00,5,"It's got great security, nifty motion features and you can talk to it and ask it questions. The camera is decent too"
Motorola Moto Z Droid,128669675,Exactly the experience that I wanted,2016-09-23T18:33:15.000+00:00,5,"I've had the device for just over a week now and I'm very happy with it! The phone looks great and is very easy to hold (it is quite a tall phone but narrow and that makes it work well for one-hand use). The fingerprint scanner is amazingly fast and accurate - I've never seen any phone work as well as the Moto Z Droid. Many reviewers seem to be surprised that the phone doesn't have a 35mm headphone jack which presumably means that they didn't look at the phone before buying it. It does come with a usb-c to 35mm adapter but, because I primarily use bluetooth headphones, I haven't taken it out of the box yet. I think removing such an archaic analog port is the right thing to do but, for audiophiles using traditional headphones, this may well be a bigger deal for you than it is for me. 

I had two concerns when I bought the phone - the camera and battery life. The camera  has produced some great photos with three elements I'm interested in - focus, detail and vibrancy. I would agree that it isn't quite as intuitive to use as some other flagships  (particularly in low light) but, given a little time to figure out all of the options in the camera, my concern is laid to rest. For battery life, the question was whether the phone could make it through the day without relying on the battery moto mod as a default. The answer for me is yes, provided it is a typical day (e.g. downloading and installing the latest security updates does not qualify as typical). The Mod provides peace of mind though and means that I don't have to change my usage because, if in doubt the mod is there and it replenishes the battery very quickly. 

Although much of the media attention for this device has been about the mods or about the lack of the headphone jack, where the phone really shines is in terms of software. If you've used a Moto X in the past, you already know that the software creates an experience that, in my view, is unmatched. The always on display (just wave your hand over the phone), chop chop for the flashlight, double twist for the camera, texts read to you when you are driving, custom launch phrase, screen that stays on when it knows you are reading, etc. All of this over an otherwise vanilla Android that just flies, without a stutter or lag. 

The Moto mods are a great concept, with really smart engineering to make them work so seamlessly. Personally, I don't think you should buy the phone just for the mods - they are icing on the cake for an amazing phone. 

I'm very happy with the Moto Z Droid and would happily recommend it to others. This is the Droid I was looking for."
Motorola Moto Z Droid,128585489,Service,2016-09-23T00:53:07.000+00:00,5,"I bought this phone last thursday, and i'm happy with everything so far. The sales rep. took his time helping me understand and learn most of what my new phone could do, and how some of the new accessories worked. I've been a Verizon customer for 8 years, i love some of the moto mods the phone has, the extra battery life, and the screen is clear and sharp"
Motorola Moto Z Droid,128573073,Easy transition,2016-09-22T19:55:43.000+00:00,5,I have it two weeks.
Motorola Moto Z Droid,128491274,Nice phone,2016-09-21T20:09:35.000+00:00,4,"Overall it's a great phone, the only draw back is the lack of an earphone port. One needs to use a converter in the USB-C port.....just one more thing to lose!"
Motorola Moto Z Droid,128490538,Easy to get used to,2016-09-21T19:17:24.000+00:00,4,Easy to get used to since it is the Android platform.... Easy to figure out how to personalize.... Only downfall is getting out of a game by getting the navigation buttons up is sometimes tricky... But I'm sure it will get easier with time
Motorola Moto Z Droid,128481754,This phone is the best phone ever,2016-09-21T18:16:42.000+00:00,5,Slim even when you add on the battery pack mod. Loving the wood grain back. And this thing does not lag. I have only had one problem and it's rare which is the Bluetooth not connecting. Otherwise this phone is better than the iPhone 7. Finally something different. Btw the magnets just work!
Motorola Moto Z Droid,128429283,I hate this phone,2016-09-21T00:36:51.000+00:00,1,It is always static in phone calls and the screen is not clear at all.
Motorola Moto Z Droid,128425750,Great phone,2016-09-20T23:38:48.000+00:00,5,I bought this phone a few weeks and I'm glad I did
Motorola Moto Z Droid,128361028,Not easy transition,2016-09-20T15:23:55.000+00:00,4,Still trying to figure things out.  No directions manual
Motorola Moto Z Droid,128315201,the first phone was not working properly irate this for less then a month having,2016-09-19T21:46:37.000+00:00,3,the speaker is low and in fron stactic
Motorola Moto Z Droid,128297319,New Moto,2016-09-19T18:29:15.000+00:00,5,Happy with my phone. Wouldn't have anything but a Motorola phone
Motorola Moto Z Droid,128195913,Enjoying so far easy transition,2016-09-18T18:58:39.000+00:00,4,"Very fast, great screen, great battery. Moto speaker is fabulous but heavy"
Motorola Moto Z Droid,128184599,really fast,2016-09-18T18:46:24.000+00:00,5,still trying to figure some things out. great phone
Motorola Moto Z Droid,128128709,Awesome phone,2016-09-17T22:58:56.000+00:00,5,"It's a little bigger than I expected, but so far, far exceeds my expectations!"
Motorola Moto Z Droid,128054086,Good Features and easy to use like my old phone,2016-09-16T22:56:19.000+00:00,4,Good phone. Like it a lot. I don't like that you can't get the volume out of it like my old phone but it is close.
Motorola Moto Z Droid,128048516,moto x to moto z,2016-09-16T21:11:11.000+00:00,4,"great phone, don't think the hotspot picks up as good as the old moto x,but overall happy with the product."
Motorola Moto Z Droid,128043748,I have been waiting for this phone!!!,2016-09-16T19:34:45.000+00:00,5,"I have read review after review and have always had an affinity for Motorola products.  When I knew I was coming up on upgrade eligibility, hands downs I knew I wanted the latest and greatest and this was it!"
Motorola Moto Z Droid,128021480,Moto z,2016-09-16T17:35:37.000+00:00,3,Don't like the phone
Motorola Moto Z Droid,127988153,Awesome phone. A little too big.,2016-09-16T13:30:26.000+00:00,4,"It was time to retire my old Droid, so I went with the new Moto Z. I love the phone and all of the great functionality, but it is just too large for my taste. I am going to keep the phone because it suits my needs very well, and there just aren't very many small phones out there. The slim design helps with the size a little bit. I'm a guy and I would normally keep the phone in my front pants pocket. Seriously, I think this phone would be just perfect if the screen was about two-thirds the size. We will see how it holds up over time."
Motorola Moto Z Droid,127952505,I having problems with the phone.,2016-09-15T19:52:48.000+00:00,1,I bought this phone a week ago and I'm very unhappy with it. The battery drains when the phone is shut off. I loose people all the time or they conversation is cut up. So you can't understand them.
Motorola Moto Z Droid,127873762,Great phone decent service,2016-09-14T19:25:13.000+00:00,5,Bought this phone a week ago and I love it.
Motorola Moto Z Droid,127873615,Easy to use and good graphics,2016-09-14T19:22:02.000+00:00,4,Bought it about 2 weeks ago everything working well.
Motorola Moto Z Droid,127855319,Droid,2016-09-14T14:53:31.000+00:00,5,I have loved both Droid phones I have owned
Motorola Moto Z Droid,127802205,First time with smartphone,2016-09-13T19:30:24.000+00:00,5,Happy I bought the phone. Still learning to use features.
Motorola Moto Z Droid,127792371,Great phone,2016-09-13T18:31:03.000+00:00,5,Bought this on labor day 2016.  Like it alot.  Best phone that I have had in 10 years
Motorola Moto Z Droid,127745676,Excellent phone. Better than my son's S7.,2016-09-13T00:43:59.000+00:00,5,I'm very happy with the Moto Z. Marshmallow is much better than KitKat. I had a Droid Maxx before and this is the first flagship phone I've had and I made a good choice. Thanks Verizon.
Motorola Moto Z Droid,127738386,Love my new phone,2016-09-12T22:00:54.000+00:00,4,"Great phone.  Just bummed that there is no headset jack.  I know that's the direction some phones are going, but I don't agree with it.  Other than that, no other complaints at all!"
Motorola Moto Z Droid,127728665,Wow! Great phone. Will definitely keep this one around for 2+ years.,2016-09-12T19:56:41.000+00:00,5,"I've had a good bit of time to test this out now.  I use a tech21 case and have not played around with the mods yet. The phone is awesome and people are blown away by the video and photo quality. Even tho it is not as good as the force in megapixels it still excels as a daily shooter for me. I have dropped it face down on pavement twice without a scratch, perhaps thanks to the tech21 and the screen protector. For me the shatterproof would have been a nice addition but I prefer the slimness of this phone. It is ideal. It is so easy to use with one hand or two and has many accessibility options. On my old phone (turbo) my hand would press the screen when I tried to reach all the way to the top corners. This one I can use and it does not detect any false presses! The battery is adequate but makes me feel a bit like an iPhone user being more tethered to the wall. I love everything about it, ignore the haters because they have unrealistic expectations. Phone is a beast and is pure quality."
Motorola Moto Z Droid,127724243,Love the Moto z,2016-09-12T19:13:20.000+00:00,5,"Great phone!!!!
It is very fast and easy to use"
Motorola Moto Z Droid,127671066,Horrible phone,2016-09-12T01:33:23.000+00:00,1,"I have had this phone 1 month and it has locked up and I have had to pull the SIM card to reset it.  Now it is overheating, not powering up and buzzing if sim card is in.  They better give me a new phone tomorrow when I go to Verizon store!!"
Motorola Moto Z Droid,127397501,"Awesome phone, now I want some magnetic pods for it",2016-09-10T10:06:56.000+00:00,5,I want a power pack pod for it and the one that turns the camera phone into one with a zoom lens.
Motorola Moto Z Droid,127381528,Hard to hold,2016-09-09T22:26:07.000+00:00,2,"The phone functions just fine, but it's so thin and the surfaces are so slick I always feel like I'm about to drop the phone. If I'd spent more time holding it in my hand I probably would not have bought this phone."
Motorola Moto Z Droid,127352685,Cool features but buggy,2016-09-09T17:21:31.000+00:00,3,I replaced my previous droid moto with the moto Z. The phone is nice overall. I like the fingerprint pad and it works well. It's much easier than entering in a PIN. I like the USB-C plug (even though I had to replace all my charge cords). Also the thinness of the phone comes at a price: Battery life with the internal battery is not good. But my biggest complaint is that this phone is buggy; several of my apps  that worked perfectly with the previous moto routinely crash on the moto Z.
Motorola Moto Z Droid,127254237,Very good voice-call sound quality; battery life needs to be managed carefully,2016-09-08T14:57:23.000+00:00,4,"I'm old-fashioned enough that I use my phone for calling, and this phone is a huge step up from the Droid Turbo it replaced in terms of call quality, so a big plus for that.  On the flip side, the Turbo battery life spoiled me and this phone is not nearly as long-lived - a trade-off from the slim size I suppose.  Manage your apps and your screen options carefully and you'll be fine.  App installation and translation was smooth except for Gallery - I had to download a 3rd party app because Google Photos just doesn't work as well as my old Gallery did, and I don't like all my photos automatically going to the Cloud."
Motorola Moto Z Droid,127134969,Complicated,2016-09-07T15:55:05.000+00:00,4,"This is my first smart phone. I've had a flip phone for years. So, it is frustrating to use for now...getting help from various sources. Love the photo quality."
Motorola Moto Z Droid,127100087,Read this if you have a battery problem,2016-09-06T23:51:15.000+00:00,5,"Purchased Aug. 17th.  Within 2 weeks of buying the phone I dropped it and shattered the screen.  The new replacement was easy and fast but I noticed quite a difference in the batteries of the 2  Moto Z's.    My 1st phone seemed to lose battery power Very quickly with normal use and usually I found I had to charge it by mid afternoon.  It also took a long time to charge and I was honestly getting somewhat annoyed.   The phone I have now is wonderful and the battery is great.  No need to charge it as often and the charging time is so much faster. ( All the settings were identical for each phone.)   I honestly think that anyone who is having battery issues needs to go get it checked and hopefully you can return it for a replacement.  It seems like some of the batteries are faulty. 
The Moto Z is a fantastic phone and I am so glad I bought it!!!
I hope they correct the battery problem.  
The only other request I would like is that they make All cell phones shatter proof. We certainly pay enough!"
Motorola Moto Z Droid,126948821,Great features,2016-09-05T22:44:30.000+00:00,3,A little different from previous Motorola but learning something new everyday.
Motorola Moto Z Droid,126882351,Good phone lots of fun features.,2016-09-05T12:27:12.000+00:00,5,"I bought this phone one week ago.  So far so good.  Lots of fun features.  The moto mods are cool and easy to use, I have the JBL speaker/battery.  Battery life is OK but my old Droid MAXX held a charge longer."
Motorola Moto Z Droid,126828851,Way too big,2016-09-04T15:21:03.000+00:00,1,"This was the smallest phone that verizon offers, with the exception of the iphone, and it is still way too big.  Since i don't like apple, the iphone wasn't an option for me.  I miss my android mini.  This phone is big enough that it is actually difficult to hold onto.  I'm over 6' tall, so it's not like I am a petite person with small hands either."
Motorola Moto Z Droid,126474750,Great phone but,2016-08-31T23:54:41.000+00:00,4,Great phone but has some hiccups playing videos
Motorola Moto Z Droid,126421267,I love this phone,2016-08-31T03:54:59.000+00:00,5,"I love this phone and the Moto mods. I wish it had custom themes and a headphone jack. Other than that, I absolutely love it. I love the always listening device. I love the software on the phone. It's so quick. The fingerprint scanner is one of the best I have used on any phone. The Moto speaker dock is so awesome. It makes listening to music a pleasure."
Motorola Moto Z Droid,126366599,Fastest setup an easy to use. The projector is awesome,2016-08-30T19:25:35.000+00:00,5,I bought this phone a week ago an already want to get another for my wife
Motorola Moto Z Droid,126176930,I really like the features.,2016-08-29T19:31:11.000+00:00,4,Reminds me of my galaxy
Motorola Moto Z Droid,126172673,"Great features, battery life isn't great",2016-08-29T18:55:09.000+00:00,3,"I thought I might have a hard time transitioning to the larger size of the Moto Z, coming from a Droid Turbo, but I am very happy with the bigger screen. The thinness of the phone is also great. I am, however, very disappointed in the batter life of the phone. Fully charged in the morning, I find myself having to recharge by noon every day."
Motorola Moto Z Droid,126114150,love my phone,2016-08-29T13:24:09.000+00:00,4,easy to use and looks great with the thin design.
Motorola Moto Z Droid,125950670,Good phone,2016-08-28T20:36:31.000+00:00,4,Had phone a few weeks so far so good.  Bit I didn't realize that there was no spot for ear buds. I only realized it when I went to plug in ear bugs the other day.  So I t would be nice to have.
Motorola Moto Z Droid,125949975,Powerful but buggy,2016-08-28T20:35:05.000+00:00,3,"Purchased the Moto Z Droid to upgrade a Droid Turbo. In the weeks I have owned it, I have found it to be fast and user friendly. Problems I have discovered are network drops and GPS loss in areas I have never had problems before. It is nice to have the SD Card back."
Motorola Moto Z Droid,125630368,Best Motorola I have ever owned,2016-08-26T21:43:17.000+00:00,5,"Don't let the small battery size fool you.  This phone is super frugal on standby time.  With normal in and out, checking email, minor use for navigation, some internet searches, and a few apps, this phone can easily last all day.  Processor is very fast, does not seem like you wait for anything but downloads.  This thing is so ridiculously thin, I have been calling the plain back that comes with it my ""training back"" since every time I take it off the phone feels too thin compared to my Droid Turbo, so I put it back on.  Eventually I will probably take the plain back off permanently. Built-in speaker is decent.  The improvements to Moto are very nice.  Hands free in the car is improved because the commands got simpler. It seems like the phone interprets the commands much more accurately also. I did not buy this phone because of the fingerprint reader, I was never one to lock my phone anyway because of the nuisance of unlocking it every time I wanted to look at it.  However, this fingerprint reader is so simple to set up and use, I am now using it every day. It is no more difficult than pressing a home button and works every time.  I set it for my index finger on my right hand and my thumb on the left, and it works every time. I have had other family members try to open it with the reader, and it always stays locked.  Charge time is insanely short.  It usually takes less than an hour to come up from 35-40% to full charge. And unlike my Droid Turbo, the turbo charge on the car actually works on turbo."
Motorola Moto Z Droid,125628641,Don't be fooled,2016-08-26T21:41:02.000+00:00,5,"Don't be fooled by the battery size. This phone is optimized and the battery lasts.
Super fast phone smooth as silk didn't want a plastic screen so I chose this over the force. I am very happy with this purchase."
Motorola Moto Z Droid,125522599,I'm all about music,2016-08-25T18:50:47.000+00:00,4,"I only had it a week. Can't wait to get the speaker mod for it. Only issue there is no headphone jack in the phone. I have to use a additional piece for my headphone and aux cord in my car. So now I gotta make sure I don't lose it.  I like that you can add speakers, but you can't have a headphone jack?"
Motorola Moto Z Droid,125522276,I love the format and style of the phone,2016-08-25T18:47:01.000+00:00,4,"I purchased the Moto Z Force a week or so ago and I'm satisfied overall. One thing that did throw me off guard was that there was no Aux cord hole. I'm a big fan of the Aux cord. As my vehicle does not have Bluetooth I'm always reaching for the cord. It is great that I am still able to listen to my own music with the alternative cord for my phone, but it seemed like that was the only thing that was missing."
Motorola Moto Z Droid,125482512,Moto z,2016-08-25T02:30:15.000+00:00,5,Only had it for week now never liked moto before but this phone is awesome for even a 54 yr old like me haven't been this pleased with a cell phone in couple of years tried I phone Samsung HTC Asus several brands but this tops them all no hype just facts love this phone once it catches on it will give iPhone and Samsung run for their money I give it a 10
Motorola Moto Z Droid,125457237,Great phone. Moto Mods are awesome too!,2016-08-24T19:44:50.000+00:00,5,Very fast phone. Screen is great and the battery life is fantastic. Just picked up the battery Moto Mod and it is really easy to use and adds wireless charging too. Happy so far.
Motorola Moto Z Droid,125418225,"Fast, light weight great features.",2016-08-24T03:09:53.000+00:00,5,"Verizon needs to make their long time customers feel appreciated, without trying to change their plans & increasing charges where other carries are not."
Motorola Moto Z Droid,125321273,Fun and easy to use,2016-08-23T12:42:09.000+00:00,4,Easy to use and get familiar with.
Motorola Moto Z Droid,125307334,Not impressed,2016-08-23T01:28:32.000+00:00,2,"Should have stayed with Samsung.  I don't like that you have to have an adapter to have headphones plugged in, and I don't always use wireless headphones, so keeping up with an adapter is inconvenient."
Motorola Moto Z Droid,125284227,Not that happy.,2016-08-22T20:06:46.000+00:00,2,"The battery life is terrible.  Motorola's fix:  basically, don't use the phone.  For lack of a better term, I was ""shamed"" by a motorola rep for my phone having a screen time of 5 1/2 hours in one day.  Honestly, I would certainly not consider that heavy use of a smart phone.  As a professional, most of us use our phones hours a day for emails and work productivity, I am no different.  The battery life should last at least 12 hours of moderate use. This does not.

Furthermore, the other ""fix"" was to turn off either data or wifi every time, every time!, I'm not using my phone.  How is that in line with how a typical smart phone user uses and depends on their phone?  It's not!  My Samsung S4 Active, at 3 1/2 years old, had a better battery life.  This phone is also heavy, and the location of the volume controls are awkward, especially for people with smaller hands, like myself.  

I have taken to deleting or disabling every app I do not need or is not necessary for running this phone.  That means there are quite a few apps I use in my day to day life as a professional I have yet to install in fear of further battery draw.  I certainly did not think a new phone would limit my ability to be productive, and I fear this one will.

Additionally, this phone is poor in quality in terms of durability and construction.  I had it three days and the screen cracked.  For the record, it was not dropped, stepped on, sat on, or mishandled in any way.  My S4 Active, that thing was dropped down concrete steps, basement steps, swiped off countertops onto ceramic floors, etc., not a crack to be found.  I'm extremely disappointed in this phones durability and quality construction.  

As for the technology of the phone, it's okay. The picture quality is sufficient for my use of this product.    

For this being a product Motorola put out to compete with Samsung and Apple, I believe it fails miserably.  I should have stuck with Samsung and gone for the S7."
Motorola Moto Z Droid,125282682,Tough,2016-08-22T19:52:58.000+00:00,5,Already drop it 10 times still works fine
Motorola Moto Z Droid,125246017,Great phone.,2016-08-22T16:44:15.000+00:00,4,this phone has everything you need. Very thin and very powerful.  I don't like that they changed from micro-usb to usb-c.
Motorola Moto Z Droid,125223149,So Far it is Good not Great,2016-08-22T14:27:15.000+00:00,4,"Bought this a week ago and the design is pretty neat.  The camera is good, the battery lasts what you would typically imagine, but it fully charges in an hour which is great.  A few downfalls is that the sound when you are talking and have it on speaker is quite soft.  Also there is no headphone jack, which seems quite odd."
Motorola Moto Z Droid,125163233,Easy to use. Battery life is not very good at all,2016-08-21T20:50:37.000+00:00,4,Fair phone compared to my old one
Motorola Moto Z Droid,125139235,"Ok, but nothing special",2016-08-21T18:33:02.000+00:00,3,"Nothing about this phone makes me go ,""wow"". It works. It is extremely slippery. You have to buy a case or risk easily dropping it.  Without the extra attachable speaker, it's really quiet. I was super bummed that I can't set the alarm with my music anymore. Also bummed it doesn't have some of the features on my old phone. Stepped backwards I guess. Oh well."
Motorola Moto Z Droid,125124924,Such a fantastic phone!,2016-08-21T15:43:01.000+00:00,5,I got the Droid Moto Z Force a few weeks ago. And I am in love. It's not to bulky and it's fast. And the mods are incredible. Especially the JBL speaker.
Motorola Moto Z Droid,125094710,Great features,2016-08-21T02:48:54.000+00:00,4,Bought this phone 1 week ago. So far so good. Just came from an iphone 5c. I was ready to go to an Android.Only complaint is that I can no longer text with only one hand as the screen is too big and I can't reach the far side of the keyboard. Also the phone does not come with a cord that has a USB end. So I had to special order one so I can connect it to my laptop.
Motorola Moto Z Droid,125083338,Best moto device to date,2016-08-21T00:23:53.000+00:00,5,"By far the best droid phone out there , extremely fast"
Motorola Moto Z Droid,125075416,Broke before even leaving the store,2016-08-20T22:29:59.000+00:00,1,"so I've only had the phone for a few weeks...so maybe it's great for features, etc.  But a part broke off at the top where the SD chip and SIMM card go in the second time it was opened up (before I even left the store).  Poorly designed and even more poorly glued."
Motorola Moto Z Droid,125044738,"MOTO Z Droid - I previously though my choices were iPhone or Samsung.  I am very pleased, at this point, with the Motorola product.",2016-08-20T20:25:13.000+00:00,5,No photo or video to add.
Motorola Moto Z Droid,125034280,Love it,2016-08-20T19:10:43.000+00:00,5,"Have had for 4 days now, super fast light weight and works great!  Couldn't ask for a better phone!"
Motorola Moto Z Droid,125029377,Miss light flashing when you miss notification sound and an cord you could unplug from a\c and plug into either computer and car charger...had to buya,2016-08-20T18:26:46.000+00:00,2,"Bought a week ago 60 contacts didn't download, big learning curve from old phone... Still playing with it"
Motorola Moto Z Droid,124947574,Great new Moto phone,2016-08-19T19:44:33.000+00:00,5,"It runs Androi, but I put the windows 10 skin on it, so I have my familiar tiles, with all the advantages of Android. The phone charges super fast, screen is nice and big, while the phone is light and thin. The Mods are easy to change"
Motorola Moto Z Droid,124862297,Cool Phone,2016-08-18T23:32:00.000+00:00,5,Modular design and add on are the best
Motorola Moto Z Droid,124860720,Great features and nice size,2016-08-18T22:58:19.000+00:00,5,Only have had it for a couple of weeks.  Enjoying the features
Motorola Moto Z Droid,124850831,Motorola is finally become a player,2016-08-18T20:11:15.000+00:00,5,Can't believe how great his phone is my concept mods good if they can grow the line of products offered X mods I have the audio version and it is unbelievable. phone is fantastic best phone ever battery life is incredible charging time is incredible it is great.
Motorola Moto Z Droid,124830272,Nice features although some are tricky to learn how to use.,2016-08-18T16:56:48.000+00:00,4,"Have had phone for about two weeks.  Works well, very clear with phone calls.  Picture quality is not the best.  Has a lot of great features, however, some are tricky to learn how to use.  Lots of upgrades from previous droid phones."
Motorola Moto Z Droid,124813246,Moto Z,2016-08-18T14:12:18.000+00:00,5,"Bought as a birthday gift for my wife, she absolutely loves this phone."
Motorola Moto Z Droid,124776835,Love the add on speakers and projector,2016-08-17T21:12:41.000+00:00,5,Purchased 2 weeks ago and absolutely love it.
Motorola Moto Z Droid,124770301,"good price, easy to use.",2016-08-17T19:37:25.000+00:00,4,"I got this phone to replace an Samsung Note4.... I didn't want to spend the money for the Note 7.   So I settled on this.  It isn't a Note 7, but good value for what it does.    Screen  is a little smaller than it looks since soft home and back buttons take up part of the screen.   Battery life isn't quite as long as I would like.

I love the finger print reader."
Motorola Moto Z Droid,124765418,some what,2016-08-17T19:09:56.000+00:00,3,the wireless does not work as well as old phone
Motorola Moto Z Droid,124726258,Moto Z Droid,2016-08-17T13:58:25.000+00:00,4,Battery does not last as long as they say.
Motorola Moto Z Droid,124721453,A Modular System Done Right!,2016-08-17T12:51:28.000+00:00,5,"The Moto Z is a great phone. Whether unlocking via the fingerprint reader or playing games, this thing is fast! I really appreciate that I can have a svelte phone when I want, or a bulky tank if I expect to be away from my charger for an extended period. The Moto Mods concept is a wonderful take on modularity. I have the Incipio wireless battery Moto Mod and the JBL speaker Moto Mod. Both function flawlessly with the phone."
Motorola Moto Z Droid,124630351,"I like the new phone except, I need to buy expensive portable charger, or expensive battery pack cover. Also some of my photo albums did not transitio",2016-08-16T19:53:57.000+00:00,3,"I bought this phone a week ago, because my old turbo wouldn't charge. Could not obtain a charging cable that would do the job. I miss the ability to crop photos like my old Android."
Motorola Moto Z Droid,124630181,LOVE it and easy transition from Android phone,2016-08-16T19:52:18.000+00:00,5,I have had the phone a week and I love it.
Motorola Moto Z Droid,124621987,"I like the phone, still trying to get use to it, dont like missing place to put earbuds",2016-08-16T18:35:50.000+00:00,4,I wish there was a place to put my ear buds in instead of an attachment piece I have to carry around.
Motorola Moto Z Droid,124552443,"Similar to other Moto versions, but has some cons",2016-08-15T21:08:21.000+00:00,3,"Have been a droid user for years so I appreciate the similar functionality without having to relearn where to find everything.  Battery life lasts no where near what we were told.  Usually down to 50 % or less by end of day with conservative usage.  Husband has the same phone with the same issue. Internal speaker quality when we talk does not appear to be as good as the Moto X; phone cuts in and out at times when we speak.  Limited options for protective cases.  A little larger for my personal preference, but is extremely thin which is nice.  Nice mod options to be able to attach."
Motorola Moto Z Droid,124552039,Good flagship Droid,2016-08-15T21:04:53.000+00:00,5,I really like the fingerprint reader and stock Android. The fingerprint reader doubles as a lock screen switch. I personally wouldn't want it to double as a home button nor would I want the fingerprint reader to be on the back of the device. I get a full day out of a single charge and I do appreciate the fast charging. My device is usually fully charged in less than 30 min. The lack of a headphone adapter is not a deal breaker. My previous phone has problems with dust in the 3.5 mm jack and had to be cleaned frequently. Perhaps the USB-C interface will work better. The phone is super fast and the display is excellent.
Motorola Moto Z Droid,124547742,2014244138,2016-08-15T20:26:55.000+00:00,4,"I like the Moto z, but would like to see phone cases that cover the phone with the power pack attached."
Motorola Moto Z Droid,124493672,Great Phone!!,2016-08-15T17:07:17.000+00:00,5,This phone has amazing quality photos.  The speaker is great.  It's easy to use and the battery life is amazing.  It's super thin & lightweight too.
Motorola Moto Z Droid,124492297,Moto Z,2016-08-15T16:52:50.000+00:00,1,My phone runs very hot and the battery runs down in less than 2 hours
Motorola Moto Z Droid,124470820,I don't like it AT ALL -,2016-08-15T14:07:19.000+00:00,1,"All of my contacts didn't transfer over, I can't figure out how to add contacts, and I don't like how the home screen always rotates. And I know I filmed 2 video's of grandchild this weekend, and they are no where to be found.    I'm seriously thinking of returning it today."
Motorola Moto Z Droid,124447716,Moto z,2016-08-15T07:48:28.000+00:00,1,So today August 13 2016 my phone stop charging for about  6 hours and then it started back charging and two days after I got the phone on the 6 of August and it over heated and turned off and back on. And it freezes up during text and calls
Motorola Moto Z Droid,124420421,Nice phone room for expansion,2016-08-14T19:23:42.000+00:00,4,"Bought this phone for the extended battery capability. Phone works great, nice set of features and has endless possibilities with the add on feature. So far haven't had any problems and I really like that I can Uninstaller or disable a lot more of the useless apps that get stuck on these things"
Motorola Moto Z Droid,124380947,This phone is great,2016-08-14T03:41:09.000+00:00,5,I got this a couple of weeks ago and so far I have no problems with this phone is way better then my old phone
Motorola Moto Z Droid,124350241,Wonderful phone... Easiest switch ever,2016-08-13T19:11:03.000+00:00,5,The Moto z has been wonderful.  Recommend the extra battery as it makes the phone truly last 24+ hours!  Love the phone
Motorola Moto Z Droid,124306377,Grear phone and no problems transferring everything to the new phone,2016-08-13T15:08:21.000+00:00,5,I like the ease of using the phone.  I think this phone was a great purchase because the face of the phone is crisp & clear and easy to read.
Motorola Moto Z Droid,124235441,"Love the look, and speed of my phone",2016-08-12T18:47:34.000+00:00,5,"I bought this a week ago, cause my phone died.  Sales Rep was great too."
Motorola Moto Z Droid,124190833,Love this Phone!,2016-08-12T15:55:04.000+00:00,5,"This phone is smarter than me - which may make me jealous at times.  I love how the intuitive pop-ups have guided me through the process of setting up my preferences, etc."
Motorola Moto Z Droid,124154417,Great phone,2016-08-12T02:43:13.000+00:00,5,"Very fast great response and good battery life. I have the speaker mod and it is awesome, it has great sound and has 5 hours of it's own battery life so it doesn't drain the phone. Would love to get the projector mod but for now it cost more than I am willing to pay."
Motorola Moto Z Droid,124133480,"Nice phone, but have a lot to learn.",2016-08-11T20:22:04.000+00:00,4,Just need to know where are my contacts.
Motorola Moto Z Droid,123901334,Easy transition,2016-08-10T18:56:14.000+00:00,5,Upgrade less than a week
Motorola Moto Z Droid,123898228,Moto mods and top of the line specs. Need I say more?,2016-08-10T18:34:14.000+00:00,5,Bought this pretty much on release day and love it. Everything is snappy. Quick. Camera is a decent quality. The Moto mods are fantastic in my opinion and leave this phone will plenty of potential. Love it.
Motorola Moto Z Droid,123898012,"Trade in,",2016-08-10T18:30:36.000+00:00,4,Glad I did..I would recommend it..
Motorola Moto Z Droid,123861540,Great. A couple issues to improve,2016-08-10T02:15:53.000+00:00,5,"This phone is great! I always use Motorola since cell phones began. This one changes one item I don't understand why the change. It combines phone ring volume and notification volume. Can workaround, but most people want a loud ring, quiet notification.  Also removal of mods to use a case seems a drawback especially for the battery mod. Those are the only things I can see that anyone could improve on. I would absolutely recommend this phone!"
Motorola Moto Z Droid,123861442,Just got phone 1week ago and it's just great,2016-08-10T02:14:08.000+00:00,5,Just got it a week ago and it is great
Motorola Moto Z Droid,123834191,Awesome slim phone,2016-08-09T21:04:26.000+00:00,5,Very easy to use fast charging. And amazing pictures
Motorola Moto Z Droid,123816129,Stellar SmartPhone,2016-08-09T19:19:44.000+00:00,5,"After a week with the Moto Z, I am super impressed. It was very easy to configure and personalize. Data transfer was a breeze and both WiFi and Cell connection are rock solid and strong. The phone is fast and the mods work great. I have the JBL Soundbooster and the Incipio battery mod. The battery mod gives me 2 days before charging and adds little weight. Droid is back with a scorching hot smartphone."
Motorola Moto Z Droid,123743925,"Good Features, OK Battery Life",2016-08-08T21:50:36.000+00:00,4,"I have had this phone for over a week now and overall I am happy with it.  Pictures are  great with super high resolution.  Only complaint so far is battery life, and if I use the phone frequently, I may need to recharge during the day."
